
ЧАСТОТА БУКВ У ТЕКСТІ З ПРОБІЛОМ:
('т ', 0.006705932379737444)
('ни', 0.006488794795935908)
('у ', 0.00647069999728578)
('го', 0.0064489862389056265)
('ет', 0.006333179527544807)
('за', 0.0062752761718643975)
('й ', 0.006139565181988438)
('ел', 0.006085280786038053)
('ен', 0.006034615349817695)
(' м', 0.0059278560377819395)
('ос', 0.005884428521021633)
('ло', 0.005841001004261325)
('ол', 0.005755955450605723)
('ть', 0.0055967212224845965)
('та', 0.005509866188963982)
('пр', 0.0054592007527436235)
('ов', 0.005457391272878611)
('бе', 0.00545015335341856)
('ы ', 0.005421201675578355)
('во', 0.005372345719223009)
('ла', 0.0053343466420577405)
('те', 0.005316251843407612)
('ил', 0.005229396809886998)
(' г', 0.005086447900550986)
('ве', 0.005073781541495897)
(' у', 0.004988735987840295)
(' з', 0.00497245066905518)
('ом', 0.0049507369106750266)
('ва', 0.004903690434184694)
('де', 0.004878357716074515)
('в ', 0.0046756959711930805)
(' ч', 0.004608745216187607)
('од', 0.004606935736322594)
('н ', 0.004583412498077428)
('да', 0.004577984058482389)
(' р', 0.0045544608202372225)
('ат', 0.004225135484804893)
('ор', 0.0041545657700693935)
('ле', 0.0041020908539840225)
('ся', 0.004089424494928932)
('ем', 0.004000759981543305)
('ес', 0.003988093622488215)
('еб', 0.0039808557030281645)
('же', 0.003924761827212768)
('ас', 0.0038867627500474987)
('ри', 0.0038722869111273966)
('аз', 0.0038270499145020764)
('ог', 0.0038252404346370635)
('ль', 0.0038161930353119997)
('ск', 0.0038053361561219226)
('к ', 0.003776384478281718)
('мо', 0.003729338001791385)
('ак', 0.0036605777669208987)
('до', 0.003649720887730822)
(' е', 0.003646101928000796)
('че', 0.0036334355689457065)
('бы', 0.003584579612590361)
('ан', 0.0035520089750201303)
('ой', 0.003392774746899004)
(' э', 0.003390965267033991)
('ит', 0.003354775669733735)
('сь', 0.0033511567100037096)
('гр', 0.0033149671127034536)
('се', 0.0033149671127034536)
('ме', 0.0032769680355381847)
('ин', 0.003255254277158031)
('р ', 0.003219064679857775)
('ну', 0.003200969881207647)
('ег', 0.0031141148476870324)
('об', 0.003090591609441866)
('ны', 0.0030127839752463153)
('ти', 0.003010974495381303)
('х ', 0.00295126165983588)
('ру', 0.002925928941725701)
('ви', 0.0028481213075301505)
('ма', 0.002837264428340074)
('чт', 0.0027485999149544464)
('ки', 0.002706981878059152)
('ам', 0.0027033629183291262)
('с ', 0.0026925060391390495)
('эт', 0.002661744881433832)
('тр', 0.002603841525753422)
('сл', 0.0025712708881831916)
('вс', 0.0025567950492630894)
('ед', 0.0025206054519628335)
(' л', 0.0024970822137176667)
('ыл', 0.0024934632539876413)
('вы', 0.0024789874150675387)
('ав', 0.0024572736566873853)
('ди', 0.002450035737227334)
('ар', 0.002352323824516643)
('из', 0.0023378479855965402)
(' ж', 0.002303467868161297)
('ис', 0.0022708972305910667)
('нн', 0.00226004035140099)
('ше', 0.0022274697138307594)
('ей', 0.002220231794370708)
(' а', 0.0022057559554506056)
('ок', 0.002196708556125542)
('ми', 0.0021912801165305034)
('ул', 0.0021804232373404263)
('ож', 0.002174994797745388)
('им', 0.0021134724823349527)
('ты', 0.0020917587239547993)
('со', 0.0020609975662495817)
('бо', 0.002028426928679351)
('пе', 0.001983189932054031)
('уд', 0.001974142532728967)
('сп', 0.0019216676166435957)
('хо', 0.0018673832206932118)
('оч', 0.0018510979019080965)
('ад', 0.0018510979019080965)
('лс', 0.0018492884220430838)
(' я', 0.0018474789421780709)
('ю ', 0.0018348125831229812)
('ое', 0.0018348125831229812)
('ик', 0.0018257651837979172)
('ку', 0.0017968135059577125)
('ча', 0.001775099747577559)
('му', 0.001764242868387482)
('кр', 0.0017606239086574564)
('ив', 0.0017208153516271747)
('ут', 0.0017027205529770468)
('тв', 0.0016918636737869698)
('дн', 0.0016882447140569444)
('их', 0.0016430077174316242)
('ус', 0.0016357697979715732)
('ду', 0.00160138968053633)
('ая', 0.001592342281211266)
('ще', 0.0015869138416162274)
('па', 0.0015851043617512146)
('ие', 0.001581485402021189)
('ид', 0.0015742474825611377)
('си', 0.0015579621637760227)
('бу', 0.0015489147644509587)
('ту', 0.0015344389255308561)
('з ', 0.0015308199658008305)
('уж', 0.0014711071302554082)
('жи', 0.0014493933718752545)
('мн', 0.0014403459725501905)
('ый', 0.0013969184557898833)
('ез', 0.0013932994960598577)
('лу', 0.001387871056464819)
('уг', 0.0013824426168697807)
('зн', 0.001378823657139755)
('ши', 0.0013733952175447167)
('ня', 0.0013553004188945888)
('св', 0.001353490939029576)
('оп', 0.0013444435397045118)
('ля', 0.0013390151001094735)
('ят', 0.0013335866605144351)
('ее', 0.0013245392611893711)
('аб', 0.0013209203014593455)
(' х', 0.0013154918618643071)
('рн', 0.0012901591437541279)
('ры', 0.0012883496638891152)
('жа', 0.0012829212242940766)
('чи', 0.0012738738249690126)
('бр', 0.0012557790263188846)
('гд', 0.001244922147128808)
('са', 0.001243112667263795)
('ае', 0.0012413031873987823)
('д ', 0.0012376842276687566)
('ев', 0.001225017868613667)
('оз', 0.001225017868613667)
('др', 0.0012232083887486543)
('тс', 0.0012213989088836414)
('ял', 0.0012195894290186287)
('гл', 0.0012087325498285517)
('ьк', 0.0011671145129332574)
('ум', 0.0011454007545531038)
('вн', 0.0011309249156330012)
('г ', 0.0011254964760379629)
('ещ', 0.0011110206371178605)
('мы', 0.001105592197522822)
('ые', 0.001098354278062771)
(' ш', 0.001071212080087579)
('аж', 0.001069402600222566)
('зд', 0.0010675931203575533)
('см', 0.001060355200897502)
('сн', 0.0010458793619773997)
('дв', 0.001015118204272182)
('еш', 0.0010078802848121308)
('ош', 0.0010042613250821051)
('еч', 0.0009970234056220538)
('га', 0.0009934044458920284)
('пл', 0.0009897854861620028)
('еп', 0.0009608338083217979)
('еж', 0.0009572148485917723)
('ах', 0.0009517864089967339)
('ич', 0.0009445484895366827)
('пи', 0.0009391200499416442)
(' ф', 0.0009373105700766314)
('уч', 0.0009336916103466059)
('тн', 0.0009282631707515674)
('чн', 0.0009210252512915163)
('це', 0.0009192157714265034)
('щи', 0.0009119778519664523)
('ря', 0.0009101683721014394)
('жн', 0.0009083588922364266)
('нь', 0.0009065494123714138)
('иц', 0.0009065494123714138)
('ьн', 0.0008975020130463498)
('шь', 0.0008938830533163243)
('ач', 0.000886645133856273)
('ыт', 0.0008739787748011834)
('зв', 0.0008703598150711578)
('ий', 0.0008649313754761194)
('пу', 0.0008613124157460938)
('ек', 0.0008522650164210297)
('ьс', 0.000850455536556017)
('ым', 0.000850455536556017)
('дь', 0.000850455536556017)
('ап', 0.0008414081372309529)
('лы', 0.000814265939255761)
('жд', 0.0008088374996607225)
('ир', 0.0008070280197957098)
('рт', 0.000796171140605633)
('ша', 0.0007943616607406201)
('ыв', 0.0007853142614155561)
('оя', 0.0007798858218205177)
('ке', 0.000776266862090492)
('ги', 0.0007744573822254793)
('зе', 0.0007672194627654281)
('иг', 0.0007672194627654281)
('ую', 0.0007563625835753512)
('би', 0.0007473151842502873)
('сс', 0.0007455057043852744)
('тк', 0.0007455057043852744)
('ых', 0.0007328393453301848)
('йн', 0.0007292203856001593)
('ув', 0.0007274109057351464)
('аю', 0.000721982466140108)
('нт', 0.0007020781876249672)
('бл', 0.0006984592278949416)
('ия', 0.0006930307882999032)
('ай', 0.0006930307882999032)
('эл', 0.0006912213084348904)
('ук', 0.0006803644292448136)
('аш', 0.0006803644292448136)
('кн', 0.0006749359896497752)
('аг', 0.0006749359896497752)
('рь', 0.0006532222312696216)
('ьш', 0.0006532222312696216)
('уш', 0.0006514127514046088)
('ои', 0.0006514127514046088)
('вш', 0.0006369369124845063)
('лю', 0.0006333179527544808)
('уп', 0.000631508472889468)
('уб', 0.000631508472889468)
('вз', 0.000631508472889468)
('иш', 0.0006170326339693655)
('рм', 0.0006152231541043527)
('чу', 0.0006116041943743271)
('ба', 0.0006116041943743271)
('нд', 0.0006007473151842503)
('ян', 0.0006007473151842503)
('бя', 0.0005898904359941735)
('вр', 0.0005844619963991351)
('ву', 0.0005790335568040967)
('нс', 0.0005754145970740711)
('ца', 0.0005699861574790326)
('фр', 0.0005645577178839943)
('кл', 0.0005609387581539686)
('ды', 0.0005591292782889558)
('шл', 0.0005573197984239431)
('дл', 0.000539224999773815)
('кт', 0.0005319870803137638)
('иб', 0.000530177600448751)
('су', 0.0005283681205837382)
('ыш', 0.0005283681205837382)
('гу', 0.0005247491608537126)
('ох', 0.0005138922816636358)
('йт', 0.0005066543622035846)
('ур', 0.0004957974830135077)
('зо', 0.0004921785232834822)
('яд', 0.00048494060382343093)
('вд', 0.00048313112395841816)
('шк', 0.00048132164409340534)
('лк', 0.0004596078857132517)
('ге', 0.0004397036071981109)
('юд', 0.0004378941273330981)
('ха', 0.0004360846474680853)
('рк', 0.0004288467280080341)
('ьм', 0.0004288467280080341)
('тя', 0.0004270372481430213)
(' ц', 0.0004234182884129957)
('ыс', 0.0004197993286829701)
('ун', 0.0004197993286829701)
('ец', 0.0004125614092229189)
('шт', 0.0004089424494928933)
('ют', 0.0004071329696278805)
('рв', 0.0004035140098978549)
('ща', 0.00040170453003284207)
('вл', 0.00039627609043780366)
('ех', 0.00038903817097775243)
('ии', 0.00038180025151770126)
('ц ', 0.0003781812917876756)
('зг', 0.00037637181192266286)
('яс', 0.00037456233205765004)
('пя', 0.0003727528521926372)
('тп', 0.0003727528521926372)
('ащ', 0.00036913389246261163)
('ух', 0.0003673244125975988)
('сч', 0.0003673244125975988)
('зр', 0.0003637054528675732)
('нк', 0.0003618959730025604)
('мя', 0.0003528485736774964)
('нц', 0.0003510390938124836)
('сы', 0.0003438011743524324)
('лн', 0.0003365632548923812)
('ау', 0.00033475377502736837)
('зи', 0.00033475377502736837)
('яв', 0.0003311348152973428)
('йд', 0.0003311348152973428)
('ью', 0.0003275158555673172)
('лж', 0.00032389689583729156)
('зя', 0.00032389689583729156)
('ци', 0.0003220874159722788)
('ям', 0.00032027793610726597)
('уз', 0.00032027793610726597)
('пы', 0.00031484949651222757)
('йс', 0.000311230536782202)
('нщ', 0.0003058020971871636)
('чь', 0.00030218313745713793)
('дт', 0.00029856417772711235)
('чк', 0.00029856417772711235)
('зу', 0.00029675469786209953)
('ищ', 0.00029675469786209953)
('гн', 0.00029494521799708676)
('ье', 0.00029494521799708676)
('вт', 0.00028951677840204835)
('фо', 0.0002858978186720227)
('ья', 0.00028408833880700995)
('эр', 0.00028227885894199713)
('зл', 0.00027865989921197154)
('ып', 0.0002768504193469587)
('иж', 0.0002768504193469587)
('хв', 0.0002696124998869075)
('дк', 0.00026780302002189473)
('ср', 0.0002659935401568819)
('нб', 0.0002659935401568819)
('шн', 0.0002659935401568819)
('ощ', 0.0002623745804268563)
('фе', 0.0002623745804268563)
('нг', 0.0002569461408318179)
('хн', 0.0002551366609668051)
('лд', 0.0002533271811017923)
('ж ', 0.0002497082213717667)
('бн', 0.00024789874150675387)
('ыр', 0.0002442797817767283)
('сд', 0.00024247030191171546)
('вь', 0.00024066082204670267)
('б ', 0.00024066082204670267)
('рш', 0.00023704186231667706)
('зы', 0.00023523238245166426)
('йч', 0.00023523238245166426)
('ея', 0.00023523238245166426)
('як', 0.00023342290258665147)
('ющ', 0.00023342290258665147)
('оф', 0.00023161342272163868)
('оо', 0.00022980394285662586)
('уе', 0.00022799446299161307)
('кв', 0.00022437550326158745)
('дя', 0.00022437550326158745)
('цы', 0.00022075654353156187)
('вп', 0.00021894706366654905)
('вя', 0.00021894706366654905)
('ео', 0.00021713758380153625)
('мб', 0.00021713758380153625)
('цо', 0.00021351862407151064)
('рж', 0.00021351862407151064)
('жу', 0.00020989966434148505)
('яз', 0.00020809018447647223)
('тл', 0.00020809018447647223)
('сю', 0.00020628070461145944)
('зм', 0.00020447122474644665)
('рг', 0.00020447122474644665)
('хл', 0.00020085226501642103)
('шо', 0.00020085226501642103)
('ущ', 0.00018999538582634422)
('мл', 0.00018818590596133143)
('дс', 0.0001791385066362674)
('лч', 0.00017732902677125462)
('рд', 0.00017732902677125462)
('мк', 0.00017732902677125462)
('зь', 0.0001755195469062418)
('фи', 0.0001755195469062418)
('ящ', 0.000173710067041229)
('чш', 0.000173710067041229)
('ою', 0.0001719005871762162)
('ьз', 0.0001700911073112034)
('дц', 0.0001682816274461906)
('вк', 0.0001664721475811778)
('фа', 0.0001664721475811778)
('ип', 0.00016466266771616498)
('мм', 0.0001628531878511522)
('рю', 0.0001628531878511522)
('ыб', 0.0001628531878511522)
('йо', 0.0001610437079861394)
('ьд', 0.00015923422812112658)
('ию', 0.00015923422812112658)
('ац', 0.00015742474825611378)
('еф', 0.00015742474825611378)
('ын', 0.000155615268391101)
('мю', 0.000155615268391101)
('юк', 0.00015380578852608817)
('шу', 0.00015199630866107538)
('эс', 0.00015199630866107538)
('лл', 0.00015199630866107538)
('юр', 0.00015018682879606258)
('ях', 0.00014837734893104976)
('зб', 0.00014837734893104976)
('рс', 0.00014294890933601136)
('хр', 0.00014294890933601136)
('лг', 0.00014113942947099856)
('щу', 0.00014113942947099856)
('ио', 0.00013932994960598577)
('йк', 0.00013932994960598577)
('ык', 0.00013571098987596016)
('хе', 0.00013571098987596016)
('цу', 0.00013571098987596016)
('ню', 0.00013571098987596016)
('гк', 0.00013390151001094736)
('юс', 0.00013209203014593454)
('сх', 0.00013028255028092175)
('кк', 0.00013028255028092175)
('вм', 0.00013028255028092175)
('ыг', 0.00012666359055089614)
('жк', 0.00012666359055089614)
('зк', 0.00012666359055089614)
('яж', 0.00012485411068588335)
('пн', 0.00012485411068588335)
('ьф', 0.00012485411068588335)
('тт', 0.00012304463082087055)
('бс', 0.00012304463082087055)
('юб', 0.00011942567109084494)
('уй', 0.00011942567109084494)
('тд', 0.00011942567109084494)
('уэ', 0.00011761619122583213)
('нч', 0.00011761619122583213)
('яг', 0.00011761619122583213)
('рп', 0.00011580671136081934)
('мп', 0.00011580671136081934)
('мс', 0.00011399723149580653)
('цв', 0.00011399723149580653)
('ею', 0.00011218775163079373)
('ао', 0.00011037827176578093)
('хи', 0.00011037827176578093)
('ьг', 0.00010856879190076813)
('юм', 0.00010494983217074253)
('бк', 9.952139257570412e-05)
('ху', 9.771191271069131e-05)
('ьт', 9.771191271069131e-05)
('еу', 9.771191271069131e-05)
('бщ', 9.590243284567851e-05)
('яч', 9.590243284567851e-05)
('мь', 9.590243284567851e-05)
('рх', 9.409295298066571e-05)
('ыч', 9.409295298066571e-05)
('тх', 9.409295298066571e-05)
('фю', 9.228347311565291e-05)
('аф', 9.04739932506401e-05)
('пк', 9.04739932506401e-05)
('тч', 9.04739932506401e-05)
('тг', 9.04739932506401e-05)
('оу', 9.04739932506401e-05)
('дп', 9.04739932506401e-05)
('тц', 9.04739932506401e-05)
('мг', 8.866451338562731e-05)
('уц', 8.866451338562731e-05)
('зз', 8.866451338562731e-05)
('юч', 8.866451338562731e-05)
('ыд', 8.866451338562731e-05)
('ф ', 8.866451338562731e-05)
('яю', 8.68550335206145e-05)
('яе', 8.68550335206145e-05)
('аэ', 8.32360737905889e-05)
('ьб', 8.14265939255761e-05)
('еи', 8.14265939255761e-05)
('сб', 8.14265939255761e-05)
('рл', 8.14265939255761e-05)
('рч', 7.961711406056329e-05)
(' й', 7.961711406056329e-05)
('мт', 7.78076341955505e-05)
('ш ', 7.599815433053769e-05)
('бэ', 7.599815433053769e-05)
('яр', 7.418867446552488e-05)
('йц', 7.418867446552488e-05)
(' щ', 7.418867446552488e-05)
('сэ', 7.237919460051209e-05)
('сг', 7.237919460051209e-05)
('мр', 7.056971473549928e-05)
('яй', 6.876023487048648e-05)
('лт', 6.695075500547368e-05)
('яп', 6.695075500547368e-05)
('вч', 6.695075500547368e-05)
('иа', 6.695075500547368e-05)
('пь', 6.695075500547368e-05)
('сш', 6.514127514046088e-05)
('шв', 6.514127514046088e-05)
('нр', 6.333179527544807e-05)
(' ю', 6.333179527544807e-05)
('ьо', 6.333179527544807e-05)
('оц', 6.333179527544807e-05)
('зж', 6.333179527544807e-05)
('дш', 6.333179527544807e-05)
('лз', 6.152231541043528e-05)
('аи', 6.152231541043528e-05)
('юн', 6.152231541043528e-05)
('пт', 5.971283554542247e-05)
('дм', 5.971283554542247e-05)
('бм', 5.971283554542247e-05)
('ьц', 5.790335568040967e-05)
('э ', 5.790335568040967e-05)
('ыз', 5.790335568040967e-05)
('яц', 5.609387581539686e-05)
('бх', 5.609387581539686e-05)
('уи', 5.609387581539686e-05)
('бв', 5.609387581539686e-05)
('цл', 5.609387581539686e-05)
('гч', 5.428439595038406e-05)
('дб', 5.428439595038406e-05)
('ьи', 5.428439595038406e-05)
('нш', 5.428439595038406e-05)
('оэ', 5.428439595038406e-05)
('шм', 5.066543622035846e-05)
('ч ', 5.066543622035846e-05)
('щн', 5.066543622035846e-05)
('рф', 5.066543622035846e-05)
('рз', 4.885595635534566e-05)
('п ', 4.885595635534566e-05)
('вв', 4.885595635534566e-05)
('тю', 4.885595635534566e-05)
('вц', 4.704647649033286e-05)
('цк', 4.704647649033286e-05)
('тб', 4.704647649033286e-05)
('юл', 4.704647649033286e-05)
('лп', 4.704647649033286e-05)
('вх', 4.704647649033286e-05)
('йг', 4.704647649033286e-05)
('фл', 4.704647649033286e-05)
('йш', 4.523699662532005e-05)
('яя', 4.342751676030725e-05)
('лб', 4.161803689529445e-05)
('дф', 4.161803689529445e-05)
('ьч', 4.161803689529445e-05)
('чо', 4.161803689529445e-05)
('дх', 3.9808557030281644e-05)
('йм', 3.9808557030281644e-05)
('тм', 3.9808557030281644e-05)
('жч', 3.9808557030281644e-05)
('йл', 3.9808557030281644e-05)
('хс', 3.7999077165268844e-05)
('яб', 3.6189597300256044e-05)
('рц', 3.6189597300256044e-05)
('фу', 3.6189597300256044e-05)
('ьп', 3.438011743524324e-05)
('бж', 3.438011743524324e-05)
('кс', 3.438011743524324e-05)
('нз', 3.438011743524324e-05)
('жь', 3.257063757023044e-05)
('кз', 3.257063757023044e-05)
('нв', 3.076115770521764e-05)
('бь', 3.076115770521764e-05)
('нф', 3.076115770521764e-05)
('гс', 3.076115770521764e-05)
('хм', 2.8951677840204835e-05)
('юх', 2.8951677840204835e-05)
('мч', 2.8951677840204835e-05)
('лв', 2.8951677840204835e-05)
('уо', 2.8951677840204835e-05)
('бю', 2.8951677840204835e-05)
('сц', 2.714219797519203e-05)
('щп', 2.714219797519203e-05)
('рр', 2.714219797519203e-05)
('яо', 2.714219797519203e-05)
('пп', 2.714219797519203e-05)
('зп', 2.533271811017923e-05)
('лм', 2.533271811017923e-05)
('вг', 2.533271811017923e-05)
('ыж', 2.533271811017923e-05)
('дж', 2.533271811017923e-05)
('ьв', 2.533271811017923e-05)
('км', 2.533271811017923e-05)
('ьэ', 2.533271811017923e-05)
('эх', 2.352323824516643e-05)
('жж', 2.352323824516643e-05)
('юю', 2.352323824516643e-05)
('юг', 2.352323824516643e-05)
('дч', 2.352323824516643e-05)
('щ ', 2.352323824516643e-05)
('жб', 2.1713758380153625e-05)
('рб', 2.1713758380153625e-05)
('жо', 2.1713758380153625e-05)
('жр', 1.9904278515140822e-05)
('еа', 1.9904278515140822e-05)
('эк', 1.9904278515140822e-05)
('фт', 1.9904278515140822e-05)
('хт', 1.9904278515140822e-05)
('эй', 1.9904278515140822e-05)
('кг', 1.9904278515140822e-05)
('уф', 1.9904278515140822e-05)
('сж', 1.8094798650128022e-05)
('уя', 1.8094798650128022e-05)
('ыо', 1.8094798650128022e-05)
('мв', 1.8094798650128022e-05)
('нп', 1.8094798650128022e-05)
('цт', 1.8094798650128022e-05)
('яэ', 1.8094798650128022e-05)
('тэ', 1.8094798650128022e-05)
('эв', 1.628531878511522e-05)
('пч', 1.628531878511522e-05)
('бг', 1.628531878511522e-05)
('кж', 1.628531878511522e-05)
('иф', 1.628531878511522e-05)
('тф', 1.628531878511522e-05)
('щь', 1.628531878511522e-05)
('ыэ', 1.628531878511522e-05)
('шп', 1.4475838920102417e-05)
('ыи', 1.4475838920102417e-05)
('яш', 1.4475838920102417e-05)
('мц', 1.4475838920102417e-05)
('юш', 1.4475838920102417e-05)
('шр', 1.4475838920102417e-05)
('уа', 1.4475838920102417e-05)
('чл', 1.4475838920102417e-05)
('еэ', 1.4475838920102417e-05)
('юж', 1.4475838920102417e-05)
('йп', 1.2666359055089614e-05)
('дг', 1.2666359055089614e-05)
('дд', 1.2666359055089614e-05)
('жг', 1.2666359055089614e-05)
('юз', 1.2666359055089614e-05)
('йв', 1.2666359055089614e-05)
('ыя', 1.2666359055089614e-05)
('кю', 1.2666359055089614e-05)
('рщ', 1.2666359055089614e-05)
('зт', 1.0856879190076813e-05)
('вщ', 1.0856879190076813e-05)
('тш', 1.0856879190076813e-05)
('нэ', 1.0856879190076813e-05)
('ьр', 1.0856879190076813e-05)
('йх', 1.0856879190076813e-05)
('йз', 1.0856879190076813e-05)
('хг', 1.0856879190076813e-05)
('кц', 1.0856879190076813e-05)
('йэ', 1.0856879190076813e-05)
('ыц', 1.0856879190076813e-05)
('ьщ', 1.0856879190076813e-05)
('иэ', 1.0856879190076813e-05)
('бд', 1.0856879190076813e-05)
('хш', 9.047399325064011e-06)
('яи', 9.047399325064011e-06)
('фн', 9.047399325064011e-06)
('кш', 9.047399325064011e-06)
('лш', 9.047399325064011e-06)
('юо', 9.047399325064011e-06)
('пс', 9.047399325064011e-06)
('пф', 9.047399325064011e-06)
('дз', 9.047399325064011e-06)
('зс', 9.047399325064011e-06)
('хэ', 7.237919460051209e-06)
('нл', 7.237919460051209e-06)
('тй', 7.237919460051209e-06)
('аа', 7.237919460051209e-06)
('эб', 7.237919460051209e-06)
('йб', 7.237919460051209e-06)
('оа', 7.237919460051209e-06)
('нж', 7.237919460051209e-06)
('мд', 7.237919460051209e-06)
('юп', 7.237919460051209e-06)
('мф', 7.237919460051209e-06)
('тз', 7.237919460051209e-06)
('нм', 5.428439595038406e-06)
('лр', 5.428439595038406e-06)
('тщ', 5.428439595038406e-06)
('жл', 5.428439595038406e-06)
('эд', 5.428439595038406e-06)
('йе', 5.428439595038406e-06)
('хп', 5.428439595038406e-06)
('мш', 5.428439595038406e-06)
('ыщ', 5.428439595038406e-06)
('бч', 5.428439595038406e-06)
('гт', 5.428439595038406e-06)
('лф', 5.428439595038406e-06)
('фы', 5.428439595038406e-06)
('эш', 5.428439595038406e-06)
('лэ', 5.428439595038406e-06)
('сф', 5.428439595038406e-06)
('эн', 5.428439595038406e-06)
('бш', 5.428439595038406e-06)
('дю', 5.428439595038406e-06)
('юф', 5.428439595038406e-06)
('мэ', 5.428439595038406e-06)
('вю', 5.428439595038406e-06)
('кэ', 5.428439595038406e-06)
('жс', 5.428439595038406e-06)
('вб', 5.428439595038406e-06)
('чв', 5.428439595038406e-06)
('иу', 5.428439595038406e-06)
('эп', 5.428439595038406e-06)
('зш', 3.6189597300256044e-06)
('юц', 3.6189597300256044e-06)
('ыф', 3.6189597300256044e-06)
('ыу', 3.6189597300256044e-06)
('ьа', 3.6189597300256044e-06)
('ьл', 3.6189597300256044e-06)
('пв', 3.6189597300256044e-06)
('ьж', 3.6189597300256044e-06)
('чм', 3.6189597300256044e-06)
('чр', 3.6189597300256044e-06)
('гш', 3.6189597300256044e-06)
('вэ', 3.6189597300256044e-06)
('фч', 3.6189597300256044e-06)
('яф', 3.6189597300256044e-06)
('пц', 3.6189597300256044e-06)
('кч', 3.6189597300256044e-06)
('гх', 3.6189597300256044e-06)
('рэ', 3.6189597300256044e-06)
('юв', 3.6189597300256044e-06)
('гг', 3.6189597300256044e-06)
('мщ', 3.6189597300256044e-06)
('пю', 3.6189597300256044e-06)
('гм', 3.6189597300256044e-06)
('бт', 3.6189597300256044e-06)
('шч', 3.6189597300256044e-06)
('рй', 3.6189597300256044e-06)
('кд', 3.6189597300256044e-06)
('ьй', 3.6189597300256044e-06)
('цш', 3.6189597300256044e-06)
('цд', 1.8094798650128022e-06)
('мз', 1.8094798650128022e-06)
('цп', 1.8094798650128022e-06)
('йр', 1.8094798650128022e-06)
('сз', 1.8094798650128022e-06)
('зч', 1.8094798650128022e-06)
('кф', 1.8094798650128022e-06)
('вф', 1.8094798650128022e-06)
('кп', 1.8094798650128022e-06)
('йи', 1.8094798650128022e-06)
('яу', 1.8094798650128022e-06)
('шц', 1.8094798650128022e-06)
('хк', 1.8094798650128022e-06)
('бц', 1.8094798650128022e-06)
('гб', 1.8094798650128022e-06)
('щд', 1.8094798650128022e-06)
('пш', 1.8094798650128022e-06)
('йу', 1.8094798650128022e-06)
('эг', 1.8094798650128022e-06)
('зю', 1.8094798650128022e-06)
('цн', 1.8094798650128022e-06)
('бп', 1.8094798650128022e-06)
('фм', 1.8094798650128022e-06)
('чэ', 1.8094798650128022e-06)
('дэ', 1.8094798650128022e-06)
('цг', 1.8094798650128022e-06)
('яа', 1.8094798650128022e-06)
('жм', 1.8094798650128022e-06)
('кб', 1.8094798650128022e-06)
('зц', 1.8094798650128022e-06)
('хч', 1.8094798650128022e-06)
('шг', 1.8094798650128022e-06)
('хд', 1.8094798650128022e-06)
('нх', 1.8094798650128022e-06)
('кй', 1.8094798650128022e-06)
('фг', 1.8094798650128022e-06)
('нй', 1.8094798650128022e-06)
('гв', 1.8094798650128022e-06)
('цс', 1.8094798650128022e-06)
('цй', 1.8094798650128022e-06)
('жй', 1.8094798650128022e-06)
('фя', 1.8094798650128022e-06)
('ыа', 1.8094798650128022e-06)
('шю', 1.8094798650128022e-06)
('йф', 1.8094798650128022e-06)
('уу', 1.8094798650128022e-06)

H_1 У ТЕКСТІ З ПРОБІЛОМ: 4.383831209580581
H_2 БІГРАМ БЕЗ ПЕРЕТИНУ У ТЕКСТІ З ПРОБІЛОМ: 3.985189847546685
H_2 БІГРАМ З ПЕРЕТИНОМ У ТЕКСТІ З ПРОБІЛОМ: 3.9856911068555023
----------------------------------------------------------------------------------------------------
ЧАСТОТА БУКВ У ТЕКСТІ БЕЗ ПРОБІЛУ:
('о', 0.10820183280214893)
('е', 0.0928233962981197)
('а', 0.07896509729743736)
('н', 0.06630520215237651)
('и', 0.06128054310367165)
('т', 0.061278383817445305)
('л', 0.05271465464376096)
('с', 0.05053809412760518)
('р', 0.047964224945801916)
('в', 0.0404283160158578)
('к', 0.032374178391590874)
('д', 0.030845403743338603)
('у', 0.03038331649090077)
('м', 0.02991043280733121)
('п', 0.026919821383843356)
('б', 0.021132934297238705)
('ь', 0.020321042676132977)
('г', 0.019824406844073623)
('ы', 0.019159346686359355)
('я', 0.018749082303353804)
('з', 0.018440304372986466)
('ч', 0.014151961927465257)
('ж', 0.010915191874174073)
('й', 0.010593458226448665)
('ш', 0.009051727860838321)
('х', 0.007866279722574906)
('э', 0.004720199690790213)
('ю', 0.004674854680036967)
('щ', 0.0037722730374247487)
('ц', 0.0035908929944117674)
('ф', 0.002103144784460049)

ЧАСТОТА БІГРАМ БЕЗ ПЕРЕТИНУ У ТЕКСТІ БЕЗ ПРОБІЛУ:
('то', 0.015883709480993963)
('на', 0.012960035930522806)
('он', 0.012092002867532108)
('не', 0.011953808549046027)
('ер', 0.011686057056979246)
('ал', 0.011331934115858661)
('по', 0.011280111246426382)
('ст', 0.010938944022663868)
('но', 0.010917351160400417)
('ли', 0.009820433757417148)
('ре', 0.009639053714404166)
('ен', 0.009574275127613815)
('от', 0.009405850801958904)
('ос', 0.009384257939695453)
('ко', 0.009116506447628672)
('ет', 0.0088444363831092)
('ов', 0.008727834926886568)
('ра', 0.008585322035947798)
('ро', 0.008188013370300314)
('ло', 0.008105960493699204)
('ка', 0.008080049058983062)
('ни', 0.007885713298612011)
('го', 0.007665466103524819)
('ел', 0.007648191813714058)
('за', 0.0075272717850387375)
